,area_name_0,area_name_1,area_name_2,area_name_3,area_name_4,area_name_5,crm_cd,crm_cd_desc,vict_age,vict_sex_0,vict_sex_1,vict_sex_2,vict_descent_0,vict_descent_1,vict_descent_2,vict_descent_3,vict_descent_4,premis_cd,premis_desc_0,premis_desc_1,premis_desc_2,premis_desc_3,premis_desc_4,premis_desc_5,premis_desc_6,premis_desc_7,premis_desc_8,weapon_used_cd,weapon_desc_0,weapon_desc_1,weapon_desc_2,weapon_desc_3,weapon_desc_4,weapon_desc_5,weapon_desc_6,status_desc_0,status_desc_1,status_desc_2,status_desc_3,location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,location_12,location_13,location_14,lat,lon,day_crime_occ,no_rptd_occ,Hour,Minutes,month_crime_occ,year_crime_occ
4663,0,1,0,1,0,0,310,BURGLARY,43,0,1,0,0,0,0,1,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,34.1839,-118.536,6,0,3,15,1,2015
4664,0,1,0,1,0,0,310,BURGLARY,28,0,0,1,0,0,1,1,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,34.1867,-118.4948,4,0,9,55,12,2012
4665,0,1,0,1,0,0,310,BURGLARY,26,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,34.179,-118.5491,2,1,20,30,9,2018
4666,0,1,0,1,0,0,310,BURGLARY,0,0,0,1,0,0,1,0,0,705.0,0,1,0,0,1,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,34.2195,-118.5099,2,1,20,0,11,2016
4667,0,1,0,1,0,0,310,BURGLARY,27,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,34.1905,-118.4773,4,1,14,30,5,2016
4668,0,1,0,1,0,0,310,BURGLARY,44,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,34.2195,-118.5055,4,8,10,0,5,2012
4669,0,1,0,1,0,0,310,BURGLARY,31,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,34.1778,-118.5205,5,2,14,0,1,2018
4670,0,1,0,1,0,0,310,BURGLARY,48,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,34.1527,-118.5069,0,3,9,0,10,2013
4671,0,1,0,1,0,0,310,BURGLARY,44,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,34.1618,-118.4924,2,0,8,20,5,2015
4672,0,1,0,1,0,0,310,BURGLARY,54,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,34.1324,-118.4809,6,1,20,0,11,2014
4673,0,1,0,1,0,0,310,BURGLARY,53,0,1,0,0,0,1,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,34.2148,-118.5385,1,0,11,40,7,2015
4674,0,1,0,1,0,0,310,BURGLARY,50,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,34.145,-118.5252,2,1,16,0,1,2012
4675,0,1,0,1,0,0,310,BURGLARY,64,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,34.1826,-118.5557,1,1,21,30,7,2012
4676,0,1,0,1,0,0,310,BURGLARY,46,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,34.1365,-118.5013,3,0,7,40,9,2015
4677,0,1,0,1,0,0,310,BURGLARY,47,0,1,0,0,0,1,0,0,503.0,0,0,0,0,1,1,0,1,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,34.1599,-118.4766,2,0,7,50,6,2019
4678,0,1,0,1,0,0,310,BURGLARY,72,0,0,1,0,0,1,0,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,34.1723,-118.5033,6,0,3,15,2,2017
4679,0,1,0,1,0,0,310,BURGLARY,57,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,34.164,-118.5317,5,0,20,0,9,2017
4680,0,1,0,1,0,0,310,BURGLARY,28,0,1,0,0,0,0,1,0,202.0,0,0,1,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,34.1675,-118.5226,1,0,5,30,9,2018
4681,0,1,0,1,0,0,310,BURGLARY,42,0,0,1,0,0,0,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,34.2139,-118.5273,5,0,13,15,1,2012
4682,0,1,0,1,0,0,310,BURGLARY,83,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,34.1511,-118.55,5,0,0,15,7,2019
4683,0,1,0,1,0,0,310,BURGLARY,0,0,0,1,0,0,1,0,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,34.1903,-118.4836,0,22,0,1,3,2010
4684,0,1,0,1,0,0,310,BURGLARY,61,0,0,1,0,0,0,1,0,502.0,0,0,0,0,0,0,0,1,0,219.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,34.2092,-118.5579,6,3,15,0,2,2010
4685,0,1,0,1,0,0,310,BURGLARY,51,0,0,1,0,0,0,0,1,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,34.1629,-118.4804,1,1,15,0,11,2011
4686,0,1,0,1,0,0,310,BURGLARY,59,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,34.1606,-118.49,0,2,11,30,2,2014
4687,0,1,0,1,0,0,310,BURGLARY,62,0,0,1,0,0,0,1,1,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,34.167,-118.5203,5,95,12,0,4,2017
4688,0,1,0,1,0,0,310,BURGLARY,36,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,34.1763,-118.5076,2,0,8,55,10,2014
4689,0,1,0,1,0,0,310,BURGLARY,22,0,1,0,0,0,0,0,1,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,34.2139,-118.5361,2,0,3,5,6,2010
4690,0,1,0,1,0,0,310,BURGLARY,39,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,34.1649,-118.5527,4,3,20,0,7,2019
4691,0,1,0,1,0,0,310,BURGLARY,36,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,34.1709,-118.5055,1,0,13,0,4,2013
4692,0,1,0,1,0,0,310,BURGLARY,69,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,34.1583,-118.488,1,2,7,45,9,2010
4693,0,1,0,1,0,0,310,BURGLARY,74,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,34.1618,-118.5623,0,16,7,0,4,2013
4694,0,1,0,1,0,0,310,BURGLARY,33,0,0,1,0,0,0,0,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,34.1468,-118.5016,2,0,14,45,5,2019
4695,0,1,0,1,0,0,310,BURGLARY,33,0,1,0,0,0,1,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,34.1959,-118.5215,4,1,7,0,2,2011
4696,0,1,0,1,0,0,310,BURGLARY,29,0,0,1,0,0,0,0,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,34.1489,-118.5508,6,0,1,40,3,2019
4697,0,1,0,1,0,0,310,BURGLARY,54,0,0,1,0,0,1,0,0,719.0,0,0,0,0,1,0,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,34.1698,-118.5308,4,3,17,0,8,2012
4698,0,1,0,1,0,0,310,BURGLARY,72,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,34.2121,-118.5118,5,12,13,0,7,2014
4699,0,1,0,1,0,0,310,BURGLARY,0,0,0,1,0,0,0,1,0,247.0,0,0,0,1,1,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,34.1882,-118.536,3,0,4,0,12,2015
4700,0,1,0,1,0,0,310,BURGLARY,32,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,34.1767,-118.5188,0,2,9,0,5,2014
4701,0,1,0,1,0,0,310,BURGLARY,64,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,34.1975,-118.512,4,0,16,40,1,2012
4702,0,1,0,1,0,0,310,BURGLARY,63,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,34.1654,-118.522,2,11,19,0,6,2018
4703,0,1,0,1,0,0,310,BURGLARY,37,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,34.1939,-118.5174,4,1,17,0,12,2016
4704,0,1,0,1,0,0,310,BURGLARY,63,0,1,0,0,0,1,0,0,210.0,0,0,0,0,0,0,1,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,34.1939,-118.5079,2,1,18,0,4,2017
4705,0,1,0,1,0,0,310,BURGLARY,39,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,34.1903,-118.4981,3,0,14,0,6,2016
4706,0,1,0,1,0,0,310,BURGLARY,29,0,1,0,0,0,0,1,1,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,34.1745,-118.536,6,0,3,30,10,2018
4707,0,1,0,1,0,0,310,BURGLARY,0,0,0,1,0,0,0,1,1,210.0,0,0,0,0,0,0,1,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,34.2084,-118.5255,5,1,21,0,3,2017
4708,0,1,0,1,0,0,310,BURGLARY,75,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,34.1663,-118.5388,6,1,14,30,1,2012
4709,0,1,0,1,0,0,310,BURGLARY,56,0,1,0,0,0,0,0,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,34.2,-118.5198,3,1,17,15,4,2010
4710,0,1,0,1,0,0,310,BURGLARY,67,0,0,1,0,0,1,0,0,707.0,0,0,0,1,0,0,1,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,34.1763,-118.5221,2,6,19,0,7,2017
4711,0,1,0,1,0,0,310,BURGLARY,40,0,0,1,0,0,0,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,34.2048,-118.5197,4,2,15,0,1,2013
4712,0,1,0,1,0,0,310,BURGLARY,38,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,34.1353,-118.4796,5,0,5,0,1,2015
4713,0,1,0,1,0,0,310,BURGLARY,62,0,1,0,0,0,0,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,34.2157,-118.5186,4,0,10,0,4,2015
4714,0,1,0,1,0,0,310,BURGLARY,32,0,1,0,0,0,1,0,0,721.0,0,0,0,0,1,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,34.2175,-118.5492,5,9,13,0,4,2014
4715,0,1,0,1,0,0,310,BURGLARY,33,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,34.1687,-118.5579,3,0,20,40,4,2017
4716,0,1,0,1,0,0,310,BURGLARY,39,0,1,0,0,0,1,0,0,721.0,0,0,0,0,1,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,34.1903,-118.53,0,2,17,0,9,2010
4717,0,1,0,1,0,0,310,BURGLARY,50,0,1,0,0,0,1,0,0,507.0,0,0,0,1,0,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,34.1775,-118.536,4,367,6,0,2,2016
4718,0,1,0,1,0,0,310,BURGLARY,47,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,34.1542,-118.4901,3,0,11,0,4,2018
4719,0,1,0,1,0,0,310,BURGLARY,77,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,34.1475,-118.5067,1,0,19,30,1,2015
4720,0,1,0,1,0,0,310,BURGLARY,25,0,1,0,0,0,1,1,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,34.2175,-118.5361,5,7,20,0,9,2014
4721,0,1,0,1,0,0,310,BURGLARY,59,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,34.1812,-118.5505,6,0,11,45,12,2016
4722,0,1,0,1,0,0,310,BURGLARY,61,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,34.1601,-118.5272,4,0,19,30,11,2019
4723,0,1,0,1,0,0,310,BURGLARY,63,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,34.1971,-118.503,2,0,8,20,5,2019
4724,0,1,0,1,0,0,310,BURGLARY,48,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,34.158,-118.5224,4,1,18,30,2,2013
4725,0,1,0,1,0,0,310,BURGLARY,55,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,34.1669,-118.5598,3,0,14,45,9,2016
4726,0,1,0,1,0,0,310,BURGLARY,49,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,34.1793,-118.56,3,1,19,0,9,2019
4727,0,1,0,1,0,0,310,BURGLARY,57,0,1,0,0,0,0,0,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,34.215,-118.5142,4,0,13,45,4,2011
4728,0,1,0,1,0,0,310,BURGLARY,19,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,34.172,-118.5244,4,1,17,0,7,2017
4729,0,1,0,1,0,0,310,BURGLARY,60,0,1,0,0,0,0,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,34.2103,-118.5142,4,0,13,9,12,2016
4730,0,1,0,1,0,0,310,BURGLARY,0,0,0,1,0,0,0,0,1,725.0,0,1,0,0,0,0,1,1,1,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,34.2179,-118.5014,5,0,15,35,6,2016
4731,0,1,0,1,0,0,310,BURGLARY,47,0,1,0,0,0,1,0,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,34.2139,-118.5361,0,0,6,15,12,2018
4732,0,1,0,1,0,0,310,BURGLARY,64,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,34.1638,-118.4825,5,1,16,5,1,2011
4733,0,1,0,1,0,0,310,BURGLARY,33,0,0,1,0,0,0,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,34.2036,-118.5175,3,2,8,50,9,2011
4734,0,1,0,1,0,0,310,BURGLARY,0,0,0,1,0,0,1,0,0,403.0,0,0,0,1,1,0,1,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,34.1678,-118.5336,1,3,15,10,5,2011
4735,0,1,0,1,0,0,310,BURGLARY,62,0,0,1,0,0,1,0,0,707.0,0,0,0,1,0,0,1,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,34.1868,-118.5197,5,14,0,1,10,2010
4736,0,1,0,1,0,0,310,BURGLARY,43,0,0,1,0,0,0,0,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,34.1689,-118.504,3,5,21,30,7,2017
4737,0,1,0,1,0,0,310,BURGLARY,0,0,0,1,0,0,1,0,0,203.0,0,0,0,0,0,1,1,1,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,34.1687,-118.5359,1,8,18,0,3,2012
4738,0,1,0,1,0,0,310,BURGLARY,49,0,0,1,0,0,0,1,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,34.1975,-118.5186,5,2,17,0,10,2017
4739,0,1,0,1,0,1,310,BURGLARY,75,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,34.0782,-118.3648,3,0,12,43,11,2017
4740,0,1,0,1,0,1,310,BURGLARY,0,0,0,1,0,0,0,1,0,405.0,0,0,0,1,1,1,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,34.0838,-118.3659,3,0,5,15,11,2014
4741,0,1,0,1,0,1,310,BURGLARY,30,0,0,1,0,0,1,0,0,201.0,0,1,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,34.0837,-118.368,6,1,18,0,6,2016
4742,0,1,0,1,0,1,310,BURGLARY,46,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,34.055,-118.3237,0,1,17,30,7,2014
4743,0,1,0,1,0,1,310,BURGLARY,22,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,34.0501,-118.3728,0,1,15,30,2,2013
4744,0,1,0,1,0,1,310,BURGLARY,63,0,0,1,0,0,0,1,1,221.0,0,0,1,0,1,0,1,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,34.0398,-118.3697,3,69,12,43,2,2018
4745,0,1,0,1,0,1,310,BURGLARY,52,0,0,1,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,34.0612,-118.3729,3,1,13,0,12,2018
4746,0,1,0,1,0,1,310,BURGLARY,0,0,1,0,0,0,0,1,0,720.0,0,0,0,1,0,0,0,1,1,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,34.0433,-118.3702,4,0,2,43,11,2013
4747,0,1,0,1,0,1,310,BURGLARY,0,0,0,1,0,0,0,1,1,203.0,0,0,0,0,0,1,1,1,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,34.0837,-118.3553,4,5,8,50,2,2019
4748,0,1,0,1,0,1,310,BURGLARY,36,0,0,1,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,34.0429,-118.3329,3,0,20,28,11,2019
4749,0,1,0,1,0,1,310,BURGLARY,30,0,0,1,0,0,1,0,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,34.0615,-118.3681,5,1,23,30,9,2011
4750,0,1,0,1,0,1,310,BURGLARY,87,0,1,0,0,0,0,1,1,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,34.0749,-118.3216,1,0,13,0,9,2018
4751,0,1,0,1,0,1,310,BURGLARY,27,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,34.0782,-118.3604,4,0,11,30,5,2016
4752,0,1,0,1,0,1,310,BURGLARY,41,0,0,1,0,0,0,1,0,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,34.0572,-118.3438,4,1,20,0,9,2011
4753,0,1,0,1,0,1,310,BURGLARY,67,0,1,0,0,0,1,0,0,501.0,0,0,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,34.073,-118.3248,0,0,13,15,7,2017
4754,0,1,0,1,0,1,310,BURGLARY,39,0,0,1,0,0,0,0,1,239.0,0,0,0,1,0,0,1,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,34.0835,-118.3462,6,0,22,45,3,2014
4755,0,1,0,1,0,1,310,BURGLARY,27,0,1,0,0,0,0,1,0,405.0,0,0,0,1,1,1,1,1,0,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,34.0753,-118.3837,0,0,12,0,6,2013
4756,0,1,0,1,0,1,310,BURGLARY,72,0,1,0,0,0,0,0,1,502.0,0,0,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,34.0554,-118.3509,4,1,10,0,9,2018
